,prompt,predicted_word,probs,condition,pachankis_conditions,category
1961,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",impossible,0.011096502,married,Base,Married
1962,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",wise,0.010728054,married,Base,Married
1963,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",hard,0.010635872,married,Base,Married
1964,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",easy,0.010515184,married,Base,Married
1965,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",not,0.009054438,married,Base,Married
1966,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",unlikely,0.008440239,married,Base,Married
1967,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",wrong,0.0077952445,married,Base,Married
1968,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",appropriate,0.0065121427,married,Base,Married
1969,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",risky,0.0059258803,married,Base,Married
1970,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",beneficial,0.004799375,married,Base,Married
1971,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",okay,0.0045389347,married,Base,Married
1972,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",harder,0.004472185,married,Base,Married
1973,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",probable,0.0044343234,married,Base,Married
1974,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",fair,0.004219329,married,Base,Married
1975,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",dangerous,0.0039803167,married,Base,Married
1976,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",OK,0.003968489,married,Base,Married
1977,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",bad,0.0038499183,married,Base,Married
1978,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",right,0.003692518,married,Base,Married
1979,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",feasible,0.003595169,married,Base,Married
1980,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",easiest,0.0034451564,married,Base,Married
1981,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",convenient,0.0034157212,married,Base,Married
1982,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",lucky,0.003235291,married,Base,Married
1983,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",advantageous,0.003234256,married,Base,Married
1984,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",healthier,0.0030034806,married,Base,Married
1985,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",healthy,0.0028689466,married,Base,Married
1986,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",fortunate,0.0028032213,married,Base,Married
1987,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",important,0.0027543935,married,Base,Married
1988,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",unfair,0.0026424,married,Base,Married
1989,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",helpful,0.002603629,married,Base,Married
1990,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",acceptable,0.002410233,married,Base,Married
1991,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",safest,0.0024001005,married,Base,Married
1992,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",fine,0.0022056056,married,Base,Married
1993,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",time,0.002148992,married,Base,Married
1994,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",worse,0.0020364618,married,Base,Married
1995,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",normal,0.0018453613,married,Base,Married
1996,"Choosing between likely and unlikely, I would say it is <mask> for me to have my children marry someone who is married.",like,0.0017997398,married,Base,Married
