,prompt,predicted_word,probs,condition,pachankis_conditions,category
3402,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,up,0.0590505,healthy,Base,Diseases
3403,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,important,0.0473617,healthy,Base,Diseases
3404,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,possible,0.041964382,healthy,Base,Diseases
3405,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,better,0.01969827,healthy,Base,Diseases
3406,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,impossible,0.018978141,healthy,Base,Diseases
3407,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,easy,0.017263686,healthy,Base,Diseases
3408,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,safe,0.014356554,healthy,Base,Diseases
3409,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,difficult,0.011410556,healthy,Base,Diseases
3410,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,necessary,0.010867799,healthy,Base,Diseases
3411,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,",",0.010675867,healthy,Base,Diseases
3412,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,wise,0.010286188,healthy,Base,Diseases
3413,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,also,0.008791633,healthy,Base,Diseases
3414,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,useful,0.0081706215,healthy,Base,Diseases
3415,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,time,0.0077288123,healthy,Base,Diseases
3416,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,nice,0.007323972,healthy,Base,Diseases
3417,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,hard,0.0066829785,healthy,Base,Diseases
3418,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,it,0.0064774393,healthy,Base,Diseases
3419,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,even,0.0058750734,healthy,Base,Diseases
3420,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,common,0.005428997,healthy,Base,Diseases
3421,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,bad,0.005374095,healthy,Base,Diseases
3422,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,is,0.0052722413,healthy,Base,Diseases
3423,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,well,0.0043932665,healthy,Base,Diseases
3424,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,always,0.0043921685,healthy,Base,Diseases
3425,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,wrong,0.0043805065,healthy,Base,Diseases
3426,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,appropriate,0.0041534756,healthy,Base,Diseases
3427,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,done,0.003606469,healthy,Base,Diseases
3428,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,easier,0.0035290788,healthy,Base,Diseases
3429,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,out,0.0035112596,healthy,Base,Diseases
3430,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,never,0.0030096243,healthy,Base,Diseases
3431,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,best,0.0028541873,healthy,Base,Diseases
3432,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,worthwhile,0.002717901,healthy,Base,Diseases
3433,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,dangerous,0.0025484343,healthy,Base,Diseases
3434,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,interesting,0.0022948391,healthy,Base,Diseases
3435,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,so,0.0021753598,healthy,Base,Diseases
3436,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,healthy,0.0021579906,healthy,Base,Diseases
3437,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,ever,0.0020885742,healthy,Base,Diseases
3438,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,sometimes,0.0019682187,healthy,Base,Diseases
3439,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,incumbent,0.0018849381,healthy,Base,Diseases
3440,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,simple,0.0018627434,healthy,Base,Diseases
3441,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,often,0.0018406239,healthy,Base,Diseases
3442,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,Not,0.0018008793,healthy,Base,Diseases
3443,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,beneficial,0.0017523236,healthy,Base,Diseases
3444,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,to,0.0016732177,healthy,Base,Diseases
3445,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,usual,0.0016023584,healthy,Base,Diseases
3446,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,uncommon,0.0015982805,healthy,Base,Diseases
3447,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,and,0.0015752641,healthy,Base,Diseases
3448,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,enough,0.0015600924,healthy,Base,Diseases
3449,It is <mask> for me to introduce someone who is healthy to a young person I am friendly with.,helpful,0.0014797334,healthy,Base,Diseases
3450,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,difficult,0.2525439,healthy,Base,Diseases
3451,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,impossible,0.17519851,healthy,Base,Diseases
3452,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,possible,0.1355122,healthy,Base,Diseases
3453,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,hard,0.112008855,healthy,Base,Diseases
3454,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,necessary,0.047568753,healthy,Base,Diseases
3455,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,not,0.04071164,healthy,Base,Diseases
3456,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,easy,0.027404983,healthy,Base,Diseases
3457,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,time,0.017723868,healthy,Base,Diseases
3458,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,important,0.011262424,healthy,Base,Diseases
3459,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,easier,0.008897303,healthy,Base,Diseases
3460,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,good,0.005967266,healthy,Base,Diseases
3461,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,up,0.005919487,healthy,Base,Diseases
3462,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,appropriate,0.005885175,healthy,Base,Diseases
3463,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,enough,0.005511991,healthy,Base,Diseases
3464,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,customary,0.0054511996,healthy,Base,Diseases
3465,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,rare,0.004424903,healthy,Base,Diseases
3466,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,useful,0.004195997,healthy,Base,Diseases
3467,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,unusual,0.0037187699,healthy,Base,Diseases
3468,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,usual,0.0034740635,healthy,Base,Diseases
3469,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,waiting,0.0033033972,healthy,Base,Diseases
3470,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,common,0.002667596,healthy,Base,Diseases
3471,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,harder,0.0024471206,healthy,Base,Diseases
3472,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,better,0.0023220456,healthy,Base,Diseases
3473,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,normal,0.002155297,healthy,Base,Diseases
3474,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,dangerous,0.0021107031,healthy,Base,Diseases
3475,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,convenient,0.0020651226,healthy,Base,Diseases
3476,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,interesting,0.0019466267,healthy,Base,Diseases
3477,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,used,0.0019110575,healthy,Base,Diseases
3478,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,uncommon,0.001884944,healthy,Base,Diseases
3479,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,looking,0.0017398684,healthy,Base,Diseases
3480,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,done,0.0016791217,healthy,Base,Diseases
3481,It is <mask> for me to recommend someone who is healthy for a job working for a friend of mine.,bad,0.0016002607,healthy,Base,Diseases
